centroid_kurtosis,centroid_mean,centroid_skew,centroid_std,chroma_kurtosis,chroma_mean,chroma_skew,chroma_std,flux_kurtosis,flux_mean,flux_skew,flux_std,mfcc_0_kurtosis,mfcc_0_mean,mfcc_0_skew,mfcc_0_std,mfcc_10_kurtosis,mfcc_10_mean,mfcc_10_skew,mfcc_10_std,mfcc_11_kurtosis,mfcc_11_mean,mfcc_11_skew,mfcc_11_std,mfcc_12_kurtosis,mfcc_12_mean,mfcc_12_skew,mfcc_12_std,mfcc_1_kurtosis,mfcc_1_mean,mfcc_1_skew,mfcc_1_std,mfcc_2_kurtosis,mfcc_2_mean,mfcc_2_skew,mfcc_2_std,mfcc_3_kurtosis,mfcc_3_mean,mfcc_3_skew,mfcc_3_std,mfcc_4_kurtosis,mfcc_4_mean,mfcc_4_skew,mfcc_4_std,mfcc_5_kurtosis,mfcc_5_mean,mfcc_5_skew,mfcc_5_std,mfcc_6_kurtosis,mfcc_6_mean,mfcc_6_skew,mfcc_6_std,mfcc_7_kurtosis,mfcc_7_mean,mfcc_7_skew,mfcc_7_std,mfcc_8_kurtosis,mfcc_8_mean,mfcc_8_skew,mfcc_8_std,mfcc_9_kurtosis,mfcc_9_mean,mfcc_9_skew,mfcc_9_std,rmse_kurtosis,rmse_mean,rmse_skew,rmse_std,roloff_kurtosis,roloff_mean,roloff_skew,roloff_std,tempo,zcr_kurtosis,zcr_mean,zcr_skew,zcr_std
0.07061108255967774,1851.7145637857711,0.40663061617953444,686.1062776092633,-0.9764889080985499,0.4692355692386627,0.40867647528648376,0.2922805845737457,9.892229620461956,1.7860279083251953,2.857698678970337,2.536895751953125,-0.8251400060886236,-174.50608825683594,-0.42137426137924194,86.60553741455078,0.4159679977378081,-2.5870866775512695,-0.23791593313217163,9.728118896484375,0.10605702229420011,-2.5923116207122803,0.03684918209910393,8.103333473205566,-0.0775760647606547,-9.397807121276855,0.22234563529491425,9.151297569274902,-0.6247877059516318,111.16205596923828,0.04595065861940384,29.74871253967285,-0.08533026660452547,-6.861606121063232,0.06787142902612686,21.94565200805664,-0.07212614738697232,24.86154556274414,-0.13601373136043549,15.52499771118164,0.06572047774761636,3.507499933242798,-0.7055630087852478,19.056303024291992,-0.2185803833290163,15.775378227233887,-0.04820210486650467,13.194868087768555,-0.28531791133107065,-0.012831177562475204,0.01638028398156166,13.776447296142578,-0.06288113425952435,2.485208749771118,-0.08022323250770569,10.713568687438965,0.11048214301729598,-2.100003480911255,-0.3686225712299347,9.988926887512207,0.10361323473199091,5.103124618530273,0.06690284609794617,8.803030014038086,-0.6693539394897354,0.15713950991630554,0.2214038074016571,0.06969471275806427,-0.30611670033042593,3916.492984169408,0.30967655786218173,1617.5900018553111,99.38401442307692,1.2882721926460903,0.07870625120936532,0.8333597975887204,0.045021383710410055
